ticker,earnings_date,eps_estimate,eps_reported,surprise
9502.T,2009-10-30,29.16,47.93,64.37
9502.T,2010-01-29,2.63,10.57,301.9
9502.T,2010-04-28,8.21,13.43,63.58
9502.T,2010-07-31,3.52,33.57,853.69
9502.T,2010-10-29,63.66,63.75,0.14
9502.T,2011-01-28,-6.93,33.9,589.18
9502.T,2011-04-28,3.73,-20.25,-642.9
9502.T,2011-07-29,-0.53,2.04,484.91
9502.T,2011-10-28,-24.83,-27.12,-9.22
9502.T,2012-01-31,-20.61,-68.31,-231.36
9502.T,2012-04-27,-51.87,-28.28,45.48
9502.T,2012-07-30,-22.49,-16.55,26.41
9502.T,2012-10-31,-48.62,15.58,132.04
9502.T,2013-01-31,1.02,-2.05,-300.98
9502.T,2013-07-31,-46.33,-39.03,15.76
9502.T,2013-10-29,-0.87,16.89,2041.38
9502.T,2014-01-31,-31.26,-19.54,37.49
9502.T,2014-04-28,-23.15,-44.55,-92.44
9502.T,2014-10-31,48.43,45.19,-6.69
9502.T,2015-01-30,2.4,-22.27,-1027.92
9502.T,2015-04-28,13.65,12.56,-7.99
9502.T,2015-07-31,86.41,126.37,46.24
9502.T,2015-10-30,35.23,71.57,103.15
9502.T,2016-01-29,1.71,2.35,37.43
9502.T,2016-04-28,-7.5,23.86,418.13
9502.T,2016-07-29,45.6,86.26,89.17
9502.T,2016-10-28,27.1,107.52,296.75
9502.T,2017-01-31,-4.22,-7.01,-66.11
9502.T,2017-04-28,-30.94,-35.34,-14.22
9502.T,2017-07-28,11.11,27.33,145.99
9502.T,2017-10-27,31.7,54.8,72.87
9502.T,2018-01-31,8.6,24.65,186.63
9502.T,2018-04-27,-7.7,-8.54,-10.91
9502.T,2018-10-26,-0.36,50.79,14208.33
9502.T,2019-01-31,-4.7,-4.7,
9502.T,2019-04-26,13.61,21.75,59.81
9502.T,2019-07-31,104.12,116.65,12.04
9502.T,2019-10-31,60.9,63.27,3.89
9502.T,2020-01-31,-1.38,21.9,1686.96
9502.T,2020-05-18,22.36,14.29,-36.09
9502.T,2020-07-31,58.57,44.68,-23.71
9502.T,2020-10-30,95.12,106.86,12.34
9502.T,2021-01-29,16.21,55.61,243.06
9502.T,2021-04-28,-25.15,-12.5,50.29
9502.T,2021-07-30,36.85,44.61,21.04
9502.T,2021-10-28,45.04,11.76,-73.89
9502.T,2022-01-28,21.2,-73.75,-447.88
9502.T,2022-04-28,-47.3,-39.52,16.45
9502.T,2022-07-27,-71.0,27.17,138.27
9502.T,2022-10-28,-66.1,-83.58,-26.44
9502.T,2023-01-30,-110.5,6.86,106.21
9502.T,2023-04-28,103.1,100.11,-2.9
9502.T,2023-07-28,148.8,267.21,79.58
9502.T,2023-10-27,94.8,144.79,52.73
9502.T,2024-01-31,4.6,60.28,1210.43
9502.T,2024-04-26,-6.4,60.89,1051.41
9502.T,2024-07-31,94.8,131.65,38.87
9502.T,2024-10-29,62.1,62.74,1.03
9502.T,2025-02-03,55.4,26.73,-51.75
9502.T,2025-04-28,56.6,46.29,-18.22
9502.T,2025-07-29,132.7,112.98,-14.86
9502.T,2025-10-28,109.2,107.3,-1.74
9502.T,2026-02-02,19.9,47.9,140.7
9502.T,2026-04-28,-10.9,33.39,406.33
9502.T,2026-07-29,75.5,46.6,-38.28
9502.T,2026-10-27,109.2,,
9503.T,2004-08-06,42.38,51.77,22.16
9503.T,2004-11-10,28.55,23.85,-16.46
9503.T,2005-02-09,22.93,36.17,57.74
9503.T,2005-05-10,-16.35,-37.96,-132.17
9503.T,2005-08-02,42.49,53.38,25.63
9503.T,2005-11-07,85.5,63.91,-25.25
9503.T,2006-02-03,30.03,39.55,31.7
9503.T,2006-05-09,-13.95,16.0,214.71
9503.T,2006-10-30,83.16,88.94,6.95
9503.T,2007-01-30,29.67,21.15,-28.72
9503.T,2008-04-30,-14.62,-1.36,90.7
9503.T,2008-07-31,-43.4,-30.1,30.65
9503.T,2008-10-31,-38.27,-27.44,28.3
9503.T,2009-01-30,5.05,-19.43,-484.75
9503.T,2009-04-30,66.7,67.32,0.93
9503.T,2009-07-30,58.48,57.52,-1.64
9503.T,2009-10-30,65.9,82.83,25.69
9503.T,2010-01-29,2.69,-8.04,-398.88
9503.T,2010-06-29,-8.19,7.93,196.83
9503.T,2010-07-29,-10.57,-11.14,-5.39
9503.T,2010-10-28,65.9,97.5,47.95
9503.T,2011-01-31,9.67,34.08,252.43
9503.T,2011-04-27,17.93,17.22,-3.96
9503.T,2011-07-28,4.82,38.58,700.41
9503.T,2011-10-31,36.04,-15.65,-143.42
9503.T,2012-01-31,-38.67,-155.11,-301.11
9503.T,2012-04-27,-129.33,-138.94,-7.43
9503.T,2012-07-30,-79.3,-111.36,-40.43
9503.T,2012-10-29,-56.03,-19.34,65.48
9503.T,2013-01-31,-101.24,-39.38,61.1
9503.T,2013-04-30,-126.49,-102.35,19.08
9503.T,2013-07-31,-30.09,-37.46,-24.49
9503.T,2013-10-30,3.11,54.34,1647.27
9503.T,2014-01-31,-33.46,-55.66,-66.35
9503.T,2014-04-30,-70.89,-70.23,0.93
9503.T,2014-10-29,1.34,35.46,2546.27
9503.T,2015-01-30,-41.08,-77.53,-88.73
9503.T,2015-04-30,-99.42,-91.49,7.98
9503.T,2015-07-30,39.18,59.22,51.15
9503.T,2015-10-29,61.43,66.69,8.56
9503.T,2016-01-29,35.02,-0.21,-100.6
9503.T,2016-04-28,42.19,31.89,-24.41
9503.T,2016-07-29,37.67,45.77,21.52
9503.T,2016-10-28,52.39,87.81,67.61
9503.T,2017-01-31,-3.49,27.38,884.53
9503.T,2017-04-28,-12.09,-3.38,72.04
9503.T,2017-07-28,14.79,36.5,146.79
9503.T,2018-01-31,7.7,25.97,237.27
9503.T,2018-07-27,31.21,29.89,-4.23
9503.T,2018-10-26,82.01,51.56,-37.13
9503.T,2019-01-31,18.02,13.42,-25.53
9503.T,2019-04-25,53.47,33.96,-36.49
9503.T,2019-07-26,33.32,51.03,53.17
9503.T,2019-10-28,51.49,75.68,46.98
9503.T,2020-01-31,17.15,25.46,48.5
9503.T,2020-05-12,15.25,-6.62,-143.42
9503.T,2020-07-31,38.57,40.22,4.28
9503.T,2020-10-29,63.86,83.4,30.59
9503.T,2021-01-29,14.11,5.32,-62.3
9503.T,2021-04-28,-21.57,-6.92,67.92
9503.T,2021-07-30,38.4,17.09,-55.49
9503.T,2021-10-28,50.74,87.27,71.99
9503.T,2022-01-28,8.9,-21.94,-346.52
9503.T,2022-04-27,-1.9,13.72,822.11
9503.T,2022-07-29,-18.5,-12.81,30.76
9503.T,2022-10-31,-45.3,-72.77,-60.64
9503.T,2023-01-31,-51.2,-53.83,-5.14
9503.T,2023-04-27,79.5,159.22,100.28
9503.T,2023-07-28,95.3,216.45,127.12
9503.T,2023-10-30,120.35,199.3,65.6
9503.T,2024-01-31,15.3,-22.44,-246.67
9503.T,2024-04-30,-51.7,101.78,296.87
9503.T,2024-07-30,140.3,129.74,-7.53
9503.T,2024-10-30,112.1,126.7,13.02
9503.T,2025-01-31,44.5,139.99,214.58
9503.T,2025-04-30,2.7,39.66,1368.89
9503.T,2025-07-30,89.6,89.01,-0.66
9503.T,2025-10-30,105.3,120.07,14.03
9503.T,2026-01-30,84.5,96.29,13.95
9503.T,2026-04-30,29.5,35.77,21.25
9503.T,2026-07-31,114.2,123.02,7.72
9503.T,2026-10-29,105.3,,
9504.T,2004-08-04,16.4,13.29,-18.96
9504.T,2004-11-10,55.01,63.05,14.62
9504.T,2005-02-03,14.28,30.98,116.95
9504.T,2005-05-11,32.03,21.29,-33.53
9504.T,2005-07-28,36.91,13.69,-62.91
9504.T,2005-10-31,66.47,48.37,-27.23
9504.T,2006-01-30,17.58,32.05,82.31
9504.T,2006-05-10,24.38,29.33,20.29
9504.T,2006-07-31,27.48,20.52,-25.33
9504.T,2006-10-31,61.91,80.41,29.88
9504.T,2007-01-31,32.97,7.99,-75.77
9504.T,2008-04-30,-17.15,22.03,228.45
9504.T,2008-07-31,-12.89,-4.96,61.52
9504.T,2008-10-31,-26.05,-52.11,-100.04
9504.T,2009-01-30,11.74,-26.4,-324.87
9504.T,2009-04-30,36.63,18.74,-48.84
9504.T,2009-07-31,28.27,27.65,-2.19
9504.T,2009-10-30,37.62,31.13,-17.25
9504.T,2010-01-29,12.8,16.72,30.63
9504.T,2010-04-29,2.61,9.64,269.35
9504.T,2010-07-31,-12.2,-23.96,-96.39
9504.T,2010-10-29,16.8,27.25,62.2
9504.T,2011-01-31,0.32,4.55,1321.88
9504.T,2011-04-28,4.33,-2.92,-167.44
9504.T,2011-10-31,17.39,29.53,69.81
9504.T,2012-01-31,-24.2,-16.0,33.88
9504.T,2012-04-27,-12.73,8.02,163.0
9504.T,2013-07-31,-24.56,-26.65,-8.51
9504.T,2013-10-31,6.84,27.71,305.12
9504.T,2014-01-31,-17.92,-37.65,-110.1
9504.T,2014-04-28,-24.51,10.71,143.7
9504.T,2014-10-31,28.95,42.16,45.63
9504.T,2015-01-30,-12.38,-16.5,-33.28
9504.T,2015-04-28,3.08,29.53,858.77
9504.T,2015-07-29,51.33,18.96,-63.06
9504.T,2015-10-30,42.57,38.57,-9.4
9504.T,2016-01-29,1.26,-15.49,-1329.37
9504.T,2016-04-27,14.54,32.79,125.59
9504.T,2016-07-28,32.98,15.15,-54.06
9504.T,2016-11-01,41.65,46.61,11.91
9504.T,2017-02-01,-4.37,-25.5,-483.52
9504.T,2017-04-28,-29.91,-4.42,85.22
9504.T,2017-07-28,-1.38,3.78,373.91
9504.T,2017-10-31,28.5,43.59,52.95
9504.T,2018-01-30,16.3,-12.01,-173.68
9504.T,2018-04-27,6.2,24.79,299.84
9504.T,2018-07-31,7.96,-14.02,-276.13
9504.T,2018-10-31,21.07,22.86,8.52
9504.T,2019-01-31,1.04,,-100.0
9504.T,2019-04-26,14.4,24.41,69.51
9504.T,2019-07-31,12.64,6.45,-48.97
9504.T,2019-10-31,138.75,241.73,74.22
9504.T,2020-01-30,0.6,5.91,890.5
9504.T,2020-04-28,2.22,4.5,103.01
9504.T,2020-07-31,21.14,32.04,51.6
9504.T,2020-10-30,37.3,63.18,69.38
9504.T,2021-01-29,-8.6,0.37,104.3
9504.T,2021-04-28,-37.3,-55.17,-47.91
9504.T,2021-07-30,4.0,-3.78,-194.5
9504.T,2021-10-29,18.1,21.88,20.88
9504.T,2022-01-31,11.7,-59.69,-610.17
9504.T,2022-04-28,-33.9,-68.62,-102.42
9504.T,2022-07-29,15.9,-74.28,-567.17
9504.T,2022-10-28,-71.65,-81.21,-13.34
9504.T,2023-01-31,-413.9,-307.33,25.75
9504.T,2023-04-28,-68.1,31.52,146.28
9504.T,2023-07-28,57.6,173.87,201.86
9504.T,2023-10-31,79.5,167.64,110.87
9504.T,2024-01-31,12.9,-7.0,-154.26
9504.T,2024-04-30,-7.2,36.08,601.11
9504.T,2024-07-31,69.0,64.85,-6.01
9504.T,2024-10-31,85.3,78.65,-7.8
9504.T,2025-01-31,11.2,75.31,572.41
9504.T,2025-04-30,14.1,54.89,289.29
9504.T,2025-07-31,82.7,74.54,-9.87
9504.T,2025-10-31,88.0,105.55,19.94
9504.T,2026-01-30,6.7,15.15,126.12
9504.T,2026-04-28,39.6,-4.63,-111.69
9504.T,2026-07-31,24.5,-10.49,-142.82
9504.T,2026-10-29,47.0,,
9505.T,2009-01-30,21.94,1.98,-90.98
9505.T,2009-04-30,55.81,48.25,-13.55
9505.T,2009-07-31,20.42,35.14,72.09
9505.T,2010-01-28,10.32,-6.07,-158.82
9505.T,2010-04-30,4.89,13.99,186.09
9505.T,2010-07-30,19.67,35.68,81.39
9505.T,2010-10-29,14.05,21.61,53.81
9505.T,2011-01-31,29.49,12.4,-57.95
9505.T,2011-04-27,16.38,20.3,23.93
9505.T,2011-10-27,17.44,-4.63,-126.55
9505.T,2012-01-31,4.84,-32.85,-778.72
9505.T,2012-04-26,-14.43,-10.9,24.46
9505.T,2013-07-30,23.94,2.36,-90.14
9505.T,2013-10-30,34.77,39.32,13.09
9505.T,2014-01-30,-16.62,-17.75,-6.8
9505.T,2014-04-25,-25.07,-11.88,52.61
9505.T,2014-10-30,13.51,15.05,11.4
9505.T,2015-01-29,-13.48,-0.61,95.47
9505.T,2015-04-28,-22.19,-4.85,78.14
9505.T,2015-07-28,18.47,13.89,-24.8
9505.T,2015-10-29,34.77,40.47,16.39
9505.T,2016-01-28,9.62,11.68,21.41
9505.T,2016-04-27,-12.45,-4.3,65.46
9505.T,2016-07-28,22.18,7.67,-65.42
9505.T,2016-10-27,23.31,12.4,-46.8
9505.T,2017-01-30,-6.58,-22.17,-236.93
9505.T,2017-04-26,-2.69,-0.88,67.29
9505.T,2017-07-28,5.13,9.28,80.9
9505.T,2018-01-31,12.0,-5.46,-145.5
9505.T,2018-04-25,1.2,-1.58,-231.67
9505.T,2018-10-31,19.8,16.04,-18.97
9505.T,2019-01-31,-3.41,-37.57,-1001.76
9505.T,2019-04-25,-0.81,2.16,366.67
9505.T,2019-07-31,40.78,19.19,-52.95
9505.T,2019-10-31,15.0,32.26,115.07
9505.T,2020-01-31,-13.37,18.32,236.97
9505.T,2020-04-30,-6.7,-5.43,18.96
9505.T,2020-07-29,37.7,53.78,42.65
9505.T,2020-10-29,17.95,28.7,59.89
9505.T,2021-01-28,1.0,-32.43,-3343.0
9505.T,2021-04-28,0.3,-17.32,-5873.33
9505.T,2021-07-29,28.2,18.6,-34.04
9505.T,2021-10-28,3.2,8.26,158.13
9505.T,2022-01-31,-0.7,-55.98,-7897.14
9505.T,2022-04-27,29.1,-3.48,-111.96
9505.T,2022-07-29,28.4,-44.49,-256.65
9505.T,2022-10-27,-57.0,-138.36,-142.74
9505.T,2023-01-30,-109.4,-180.04,-64.57
9505.T,2023-04-27,-85.8,-60.8,29.14
9505.T,2023-07-28,102.2,145.7,42.56
9505.T,2023-10-31,47.35,99.52,110.18
9505.T,2024-01-31,19.6,43.88,123.88
9505.T,2024-04-30,13.5,-16.94,-225.48
9505.T,2024-07-30,99.4,126.57,27.33
9505.T,2024-10-30,55.2,85.16,54.28
9505.T,2025-01-30,16.5,47.41,187.33
9505.T,2025-04-28,62.3,52.84,-15.18
9505.T,2025-07-30,100.6,134.01,33.21
9505.T,2025-10-30,109.7,96.46,-12.07
9505.T,2026-01-29,25.6,58.3,127.73
9505.T,2026-04-28,-34.4,-28.03,18.52
9505.T,2026-07-29,38.1,106.26,178.9
9505.T,2026-10-29,109.7,,
9506.T,2004-08-03,39.81,62.18,56.19
9506.T,2005-08-02,49.06,25.35,-48.33
9506.T,2005-11-08,8.7,7.6,-12.64
9506.T,2006-02-07,16.03,-18.46,-215.16
9506.T,2006-05-10,34.89,93.41,167.73
9506.T,2008-04-28,11.56,-11.9,-202.94
9506.T,2008-07-29,-7.39,6.94,193.91
9506.T,2008-10-31,-22.11,-23.53,-6.42
9506.T,2009-01-29,-50.59,-44.16,12.71
9506.T,2009-04-28,-2.54,-2.98,-17.32
9506.T,2009-07-30,17.72,56.51,218.91
9506.T,2009-10-29,-19.07,-1.15,93.97
9506.T,2010-01-28,-6.21,-4.5,27.54
9506.T,2010-05-01,13.21,0.9,-93.19
9506.T,2010-07-31,9.66,38.72,300.83
9506.T,2010-10-29,25.17,31.47,25.03
9506.T,2011-01-28,6.82,31.71,364.96
9506.T,2011-05-12,-118.05,-169.51,-43.59
9506.T,2011-10-28,-21.98,-183.73,-735.9
9506.T,2012-01-27,-68.62,-119.2,-73.71
9506.T,2012-04-27,-145.02,-128.75,11.22
9506.T,2012-10-31,-55.83,-49.84,10.73
9506.T,2013-01-29,-21.36,-38.75,-81.41
9506.T,2013-04-25,-67.82,-95.28,-40.49
9506.T,2013-07-31,13.86,8.6,-37.95
9506.T,2013-10-31,12.36,-4.8,-138.83
9506.T,2014-01-30,7.71,22.49,191.7
9506.T,2014-04-30,33.87,42.49,25.45
9506.T,2014-10-30,14.37,59.44,313.64
9506.T,2015-01-29,0.41,6.7,1534.15
9506.T,2015-04-30,14.65,11.59,-20.89
9506.T,2015-07-30,91.33,97.26,6.49
9506.T,2015-10-28,51.58,28.85,-44.07
9506.T,2016-01-28,24.8,32.42,30.73
9506.T,2016-04-26,23.04,36.48,58.33
9506.T,2016-07-28,65.21,68.98,5.79
9506.T,2016-10-27,52.33,25.84,-50.62
9506.T,2017-01-31,11.01,12.0,8.99
9506.T,2017-04-27,33.47,33.28,-0.57
9506.T,2017-07-27,52.72,39.69,-24.72
9506.T,2017-10-26,35.9,29.64,-17.44
9506.T,2018-01-30,28.9,16.5,-42.91
9506.T,2018-04-26,35.6,8.78,-75.34
9506.T,2018-10-25,16.74,15.64,-6.57
9506.T,2019-01-30,9.95,-13.01,-230.75
9506.T,2019-04-25,42.45,45.4,6.95
9506.T,2019-07-31,62.08,49.71,-19.93
9506.T,2019-10-31,21.55,39.73,84.33
9506.T,2020-01-29,-6.66,9.54,243.24
9506.T,2020-04-30,-15.71,27.34,274.07
9506.T,2020-07-30,48.62,55.91,14.99
9506.T,2020-10-28,40.85,56.39,38.04
9506.T,2021-01-27,-32.0,-10.98,65.69
9506.T,2021-04-28,-19.65,-42.51,-116.34
9506.T,2021-07-30,22.1,19.71,-10.81
9506.T,2021-10-28,7.6,48.74,541.32
9506.T,2022-01-31,-2.2,-63.61,-2791.36
9506.T,2022-04-28,-103.1,-221.68,-115.01
9506.T,2022-07-29,47.9,-62.5,-230.48
9506.T,2022-10-28,-166.8,-210.25,-26.05
9506.T,2023-01-31,-113.8,-188.07,-65.26
9506.T,2023-04-28,36.55,205.68,462.74
9506.T,2023-07-31,44.3,158.33,257.4
9506.T,2023-10-31,95.8,152.42,59.1
9506.T,2024-01-31,36.4,81.8,124.73
9506.T,2024-04-30,-31.7,59.58,287.95
9506.T,2024-07-31,57.0,121.11,112.47
9506.T,2024-10-31,108.2,90.9,-15.99
9506.T,2025-01-31,24.5,43.76,78.61
9506.T,2025-06-24,17.2,109.74,538.02
9506.T,2025-07-31,134.5,75.42,-43.93
9506.T,2025-10-30,93.8,99.8,6.4
9506.T,2026-01-30,48.2,56.09,16.37
9506.T,2026-04-30,27.4,-61.46,-324.31
9506.T,2026-07-29,33.3,72.21,116.85
9506.T,2026-10-29,93.8,,
9507.T,2009-01-29,-23.33,22.59,196.83
9507.T,2009-04-28,29.16,47.22,61.93
9507.T,2009-07-30,25.22,5.85,-76.8
9507.T,2009-10-29,53.14,46.66,-12.19
9507.T,2010-01-27,19.01,41.37,117.62
9507.T,2010-04-29,13.65,5.88,-56.92
9507.T,2010-07-27,-4.25,-7.64,-79.76
9507.T,2010-10-29,61.63,72.22,17.18
9507.T,2011-01-31,23.72,22.62,-4.64
9507.T,2011-04-28,15.56,24.04,54.5
9507.T,2012-04-27,-84.73,-84.59,0.17
9507.T,2012-10-31,-14.44,-0.06,99.58
9507.T,2013-07-31,-34.23,-43.8,-27.96
9507.T,2013-10-31,1.81,28.1,1452.49
9507.T,2014-01-30,-19.66,-7.1,63.89
9507.T,2014-04-30,-24.75,6.83,127.6
9507.T,2014-10-30,26.19,55.31,111.19
9507.T,2015-01-28,-0.82,17.1,2185.37
9507.T,2015-04-30,-36.96,-27.07,26.76
9507.T,2015-07-30,8.15,11.52,41.35
9507.T,2015-10-29,31.58,41.78,32.3
9507.T,2016-01-27,30.82,17.96,-41.73
9507.T,2016-04-28,-8.09,-17.13,-111.74
9507.T,2016-07-28,15.08,-40.8,-370.56
9507.T,2016-10-27,44.76,46.28,3.4
9507.T,2017-01-30,-3.46,28.21,915.32
9507.T,2017-04-27,10.02,21.42,113.77
9507.T,2017-07-27,4.67,31.52,574.95
9507.T,2017-10-26,37.4,78.39,109.6
9507.T,2018-01-30,-19.4,18.38,194.74
9507.T,2018-04-26,-44.8,-32.74,26.92
9507.T,2018-07-31,6.63,-22.22,-435.14
9507.T,2018-10-31,33.03,60.09,81.93
9507.T,2019-01-30,-0.13,19.56,15146.15
9507.T,2019-04-26,5.71,25.1,339.58
9507.T,2019-07-31,24.74,37.09,49.92
9507.T,2019-10-31,28.21,76.11,169.83
9507.T,2020-01-30,0.22,4.84,2133.81
9507.T,2020-04-28,-33.55,-30.12,10.22
9507.T,2020-07-28,35.3,4.11,-88.36
9507.T,2020-10-29,35.9,52.75,46.94
9507.T,2021-01-28,-9.8,-9.1,7.14
9507.T,2021-04-28,-2.45,-33.18,-1254.29
9507.T,2021-07-30,-0.1,-13.7,-13600.0
9507.T,2021-10-29,30.3,18.0,-40.59
9507.T,2022-01-28,6.4,-59.86,-1035.31
9507.T,2022-04-27,39.2,25.28,-35.51
9507.T,2022-07-29,-33.5,10.93,132.63
9507.T,2022-10-28,-48.6,32.76,167.41
9507.T,2023-01-31,-18.8,-34.49,-83.46
9507.T,2023-04-27,-131.5,-120.98,8.0
9507.T,2023-07-27,45.1,57.4,27.27
9507.T,2023-10-31,57.8,179.75,210.99
9507.T,2024-01-30,25.7,36.53,42.14
9507.T,2024-04-26,-3.2,20.57,742.81
9507.T,2024-07-30,21.8,116.83,435.92
9507.T,2024-10-29,-2.1,83.99,4099.52
9507.T,2025-01-29,53.7,40.12,-25.29
9507.T,2025-04-30,32.3,91.26,182.54
9507.T,2025-07-31,110.5,74.32,-32.74
9507.T,2025-10-30,104.8,167.0,59.35
9507.T,2026-01-30,17.4,-6.84,-139.31
9507.T,2026-04-30,19.0,12.79,-32.68
9507.T,2026-07-31,62.5,96.55,54.48
9507.T,2026-10-29,104.8,,
9508.T,2004-08-04,41.2,38.73,-6.0
9508.T,2005-08-02,26.4,23.83,-9.73
9508.T,2005-11-09,78.59,66.05,-15.96
9508.T,2006-02-03,34.32,44.96,31.0
9508.T,2006-04-27,9.21,26.83,191.31
9508.T,2006-06-29,-3.15,14.98,575.56
9508.T,2006-07-31,25.35,46.33,82.76
9508.T,2006-10-26,64.57,94.77,46.77
9508.T,2007-01-31,17.95,32.08,78.72
9508.T,2008-04-30,-24.26,-36.45,-50.25
9508.T,2008-07-31,-3.73,7.35,297.05
9508.T,2008-10-31,13.67,16.27,19.02
9508.T,2009-01-30,-22.51,9.07,140.29
9508.T,2009-04-30,36.91,39.15,6.07
9508.T,2009-07-29,29.46,26.37,-10.49
9508.T,2009-10-28,62.99,63.81,1.3
9508.T,2010-01-29,-0.09,13.28,14855.56
9508.T,2010-05-01,-22.24,-15.08,32.19
9508.T,2010-08-13,-8.77,-13.76,-56.9
9508.T,2010-10-28,50.92,59.92,17.67
9508.T,2011-01-31,18.07,16.21,-10.29
9508.T,2011-04-27,-3.23,-1.64,49.23
9508.T,2011-10-27,-16.04,-10.8,32.67
9508.T,2012-01-30,-65.76,-163.21,-148.19
9508.T,2012-04-26,-168.15,-160.44,4.59
9508.T,2013-07-31,-97.72,-125.08,-28.0
9508.T,2013-10-31,9.17,49.57,440.57
9508.T,2014-01-31,-101.65,-49.26,51.54
9508.T,2014-04-30,-157.96,-78.42,50.35
9508.T,2014-10-31,3.24,10.01,208.95
9508.T,2015-01-30,-105.71,-88.58,16.2
9508.T,2015-04-30,-75.6,-77.89,-3.03
9508.T,2015-07-31,-25.49,39.71,255.79
9508.T,2015-10-30,63.89,73.38,14.85
9508.T,2016-01-29,1.7,-1.85,-208.82
9508.T,2016-04-28,26.05,43.93,68.64
9508.T,2016-07-29,16.56,43.77,164.39
9508.T,2016-10-31,82.31,124.48,51.23
9508.T,2017-01-30,-30.33,6.4,121.1
9508.T,2017-04-28,-47.91,-14.68,69.36
9508.T,2017-07-31,2.79,41.0,1369.53
9508.T,2018-01-31,32.5,4.54,-86.03
9508.T,2018-07-31,43.51,-21.07,-148.43
9508.T,2018-10-31,21.5,58.87,173.81
9508.T,2019-01-31,-1.06,13.05,1331.13
9508.T,2019-04-26,69.99,7.2,-89.71
9508.T,2019-07-31,31.39,14.55,-53.65
9508.T,2019-10-31,54.31,-2.3,-104.24
9508.T,2020-01-31,28.8,-13.3,-146.19
9508.T,2020-04-30,38.22,-5.0,-113.08
9508.T,2020-07-31,13.53,37.49,177.09
9508.T,2020-10-30,54.06,93.64,73.23
9508.T,2021-01-29,-15.2,-17.38,-14.34
9508.T,2021-04-30,-49.36,-50.18,-1.66
9508.T,2021-07-30,26.27,32.32,23.05
9508.T,2021-10-29,97.2,61.39,-36.84
9508.T,2022-01-31,1.5,-21.07,-1504.67
9508.T,2022-07-29,24.1,-74.75,-410.17
9508.T,2022-10-31,-91.85,-28.32,69.17
9508.T,2023-01-31,-98.7,-89.44,9.38
9508.T,2023-04-28,-44.45,68.7,254.56
9508.T,2023-07-31,55.0,150.02,172.76
9508.T,2023-10-31,57.9,163.34,182.11
9508.T,2024-01-31,-8.8,75.56,958.64
9508.T,2024-04-30,-18.3,-46.62,-154.75
9508.T,2024-07-31,79.3,74.42,-6.15
9508.T,2024-10-31,66.0,76.55,15.98
9508.T,2025-01-31,32.9,70.1,113.07
9508.T,2026-10-29,,,
9509.T,2009-01-29,-79.26,-22.05,72.18
9509.T,2009-04-28,130.95,-6.99,-105.34
9509.T,2009-07-30,9.88,14.18,43.52
9509.T,2009-10-29,13.44,2.73,-79.69
9509.T,2010-01-28,14.09,-9.19,-165.22
9509.T,2010-06-30,25.29,28.65,13.29
9509.T,2010-07-30,0.84,1.25,48.81
9509.T,2010-10-28,14.6,15.85,8.56
9509.T,2011-01-27,15.96,22.76,42.61
9509.T,2011-04-28,33.84,18.24,-46.1
9509.T,2011-10-27,9.87,5.39,-45.39
9509.T,2012-01-26,-24.83,-89.55,-260.65
9509.T,2012-04-27,-27.67,-285.55,-931.98
9509.T,2012-10-31,-139.11,-153.39,-10.27
9509.T,2013-01-30,-108.58,-205.57,-89.33
9509.T,2013-04-24,261.16,-203.95,-178.09
9509.T,2013-07-31,184.7,-86.34,-146.75
9509.T,2013-10-30,81.06,85.4,5.35
9509.T,2014-01-31,-68.11,-151.79,-122.86
9509.T,2014-04-30,-182.92,-153.61,16.02
9509.T,2014-10-30,-51.8,-6.67,87.12
9509.T,2015-01-30,-50.18,-75.31,-50.08
9509.T,2015-04-30,-5.66,23.21,510.07
9509.T,2015-07-30,48.61,39.31,-19.13
9509.T,2015-10-30,86.05,38.23,-55.57
9509.T,2016-01-29,26.64,17.33,-34.95
9509.T,2016-04-27,18.71,8.64,-53.82
9509.T,2016-07-29,30.51,70.7,131.73
9509.T,2016-10-28,34.36,-10.13,-129.48
9509.T,2017-01-31,5.21,-45.06,-964.88
9509.T,2017-04-27,38.62,18.58,-51.89
9509.T,2017-07-28,31.15,10.77,-65.43
9509.T,2017-10-31,17.0,11.37,-33.12
9509.T,2018-01-31,17.0,-11.22,-166.0
9509.T,2018-10-31,-36.66,0.92,102.51
9509.T,2019-01-31,8.91,9.46,6.17
9509.T,2019-04-25,43.33,47.94,10.64
9509.T,2019-07-31,63.08,5.09,-91.93
9509.T,2019-10-30,36.41,30.07,-17.41
9509.T,2020-01-31,22.23,-11.61,-152.23
9509.T,2020-04-30,63.8,99.61,56.13
9509.T,2020-07-30,29.6,88.67,199.56
9509.T,2020-10-28,26.7,25.4,-4.87
9509.T,2021-01-28,-45.5,-32.98,27.52
9509.T,2021-04-28,15.1,88.0,482.78
9509.T,2021-07-30,41.0,45.32,10.54
9509.T,2021-10-28,13.8,36.39,163.7
9509.T,2022-01-27,-7.3,-44.23,-505.89
9509.T,2022-04-28,-0.35,-10.91,-3017.14
9509.T,2022-07-29,65.5,49.13,-24.99
9509.T,2022-10-26,-68.7,-60.42,12.05
9509.T,2023-01-26,-201.1,-96.2,52.16
9509.T,2023-04-27,-100.8,-7.47,92.59
9509.T,2023-07-28,73.8,166.79,126.0
9509.T,2023-10-26,39.1,78.22,100.05
9509.T,2024-01-31,-45.8,11.05,124.13
9509.T,2024-04-26,-41.5,59.38,243.08
